round,client_id,loss,rmse,r2,mae,mape,model_type
1,4,0.0009858600096777081,27.630606588150613,0.9330955404293095,20.355881428820368,8.599157950548781,client
1,8,0.0023542428389191628,37.60342069750876,0.8561017686569071,26.02731550493273,15.289581960574269,client
1,6,0.001722691929899156,27.39351663025872,0.8914922920924662,18.620676574424024,10.407866056283865,client
1,1,0.0012756529031321406,40.966585735863184,0.9293963339192214,28.42650512452061,16.62475319966913,client
1,7,0.0013544714311137795,22.15549554842994,0.9254125620852705,15.959627336014243,8.86253157191765,client
1,3,0.002200025599449873,35.694269248566144,0.9422536652523958,24.10106968650403,15.259341540369437,client
1,5,0.0012911469675600529,28.207036918594017,0.9490978579334436,19.609451944701565,921944.8742665536,client
1,10,0.001716271392069757,28.875257119340674,0.9605834443058062,19.152362192753856,2192764.3701620097,client
1,2,0.0010391029063612223,24.3375132012847,0.9617404441934609,17.314232481043035,3514857.288829425,client
1,9,0.0024805073626339436,43.08105372511258,0.9091450138454351,28.419899148349003,14786.162640727995,client
1,global,0.0016419973340816795,31.59447554131093,0.9258318922713717,21.798702142206345,664442.7739130997,global
